Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Heat Index,Snow,Snow Depth,Wind Speed,Wind Direction,Visibility,Cloud Cover,Relative Humidity,Precipitation,Conditions
"Delhi, DL, India",01-01-2019,22.3,5.8,13.9,27.8,0,0,9.4,162.7,1.7,10.4,66.93,0,Clear
"Delhi, DL, India",01-02-2019,22.7,7.9,14.9,27.8,0,0,11.2,68.38,1.5,16.2,70.64,0,Clear
"Delhi, DL, India",01-03-2019,19.9,7,12.6,27.8,0,0,21.1,206.3,0.8,0,83.22,0,Clear
"Delhi, DL, India",01-04-2019,17.7,8,12,27.8,0,0,21.5,188.04,0.8,34.1,86.91,0,Partially cloudy
"Delhi, DL, India",01-05-2019,20.9,7.6,11.8,27.8,0,0,21.6,99.69,1,31.5,88,0,Partially cloudy
"Delhi, DL, India",01-06-2019,19.2,10.5,14.7,27.8,0,0,22.3,161.6,1.5,50,81.43,5.77,"Rain, Partially cloudy"
"Delhi, DL, India",01-07-2019,19.5,8,12.9,27.8,0,0,11.2,240.08,1.1,17.4,86.74,0,Clear
"Delhi, DL, India",01-08-2019,19,8,11.5,27.8,0,0,15,206.07,0.7,26.6,92.51,0,Partially cloudy
"Delhi, DL, India",01-09-2019,20.3,7,13.9,27.8,0,0,24.3,274,2.1,0,71.04,0,Clear
"Delhi, DL, India",01-10-2019,20.5,5.3,13,27.8,0,0,11.2,222.04,1.8,13.4,72.33,0,Clear
"Delhi, DL, India",01-11-2019,21.5,6.7,13.9,27.8,0,0,9.4,75.04,1.6,16.8,71.95,0,Clear
"Delhi, DL, India",01-12-2019,22,8.8,14.8,27.8,0,0,11.2,59.92,1.3,43.7,72.24,0,Partially cloudy
"Delhi, DL, India",01/13/2019,22.4,9.6,15.8,27.8,0,0,14.8,183.78,1.2,25.4,74.19,0,Partially cloudy
"Delhi, DL, India",01/14/2019,19,9,13.3,27.8,0,0,24.6,271.92,2.4,2.1,64.52,0,Clear
"Delhi, DL, India",01/15/2019,18.7,6,11.2,27.8,0,0,18.4,233.63,2.2,32.3,71.09,0,Partially cloudy
"Delhi, DL, India",01/16/2019,20,6.2,12.8,27.8,0,0,9.4,70.17,1.3,50.7,72.77,0,Partially cloudy
"Delhi, DL, India",01/17/2019,21.7,6.3,13.4,27.8,0,0,14.8,150.5,1,8.2,74.59,0,Clear
"Delhi, DL, India",01/18/2019,20.8,6,12.6,27.8,0,0,22.8,180.25,1,6,78.44,0,Clear
"Delhi, DL, India",01/19/2019,25.1,7.7,15.1,27.8,0,0,9.4,150.63,1.5,14,71.64,0,Clear
"Delhi, DL, India",01/20/2019,28,9.5,18.2,27.8,0,0,9.4,98.67,2,44.1,63.87,0,Partially cloudy
"Delhi, DL, India",01/21/2019,23,13,16.8,27.8,0,0,26.5,107.88,1.8,58.9,79.23,13.93,"Rain, Partially cloudy"
"Delhi, DL, India",01/22/2019,18,13,15.2,27.8,0,0,22.3,95.42,1.8,66.8,94.96,46.14,"Rain, Partially cloudy"
"Delhi, DL, India",01/23/2019,18.4,9.8,13,27.8,0,0,11.2,164.08,1,29.9,93.39,0,Partially cloudy
"Delhi, DL, India",01/24/2019,20.8,11,14.7,27.8,0,0,20.5,127.13,1.4,48.3,86.74,2.7,"Rain, Partially cloudy"
"Delhi, DL, India",01/25/2019,18,11.1,13.8,27.8,0,0,13,264.9,1.8,50.9,83.64,7,"Rain, Partially cloudy"
"Delhi, DL, India",01/26/2019,18.8,7.3,12.5,27.8,0,0,14.8,287.21,2,8.5,70.32,0,Clear
"Delhi, DL, India",01/27/2019,18.5,5,11.2,27.8,0,0,31.8,277.26,1.8,22.4,78.14,0,Clear
"Delhi, DL, India",01/28/2019,18.8,6,11.9,27.8,0,0,24.6,260.79,2.6,0,72.62,0,Clear
"Delhi, DL, India",01/29/2019,19.8,6,12.2,27.8,0,0,16.6,273.5,2.5,11.1,69.25,0,Clear
"Delhi, DL, India",01/30/2019,20.2,6.8,13.1,27.8,0,0,13.6,200.25,1.7,44.2,69.61,0,Partially cloudy
"Delhi, DL, India",01/31/2019,20.8,10,14.6,27.8,0,0,16.1,92,2,62.7,72.58,0,Partially cloudy
"Delhi, DL, India",02-01-2019,21,11.9,15.4,27.8,0,0,15.4,169.63,1.7,53.7,81.36,0.4,"Rain, Partially cloudy"
"Delhi, DL, India",02-02-2019,17.6,8,12.1,27.8,0,0,21,273.13,0.8,30.4,95.09,0,Partially cloudy
"Delhi, DL, India",02-03-2019,19.6,10,13.2,27.8,0,0,15.6,253.75,1,16.7,91.37,0,Clear
"Delhi, DL, India",02-04-2019,22.6,8,14.1,27.8,0,0,11.2,189.08,1.6,16.1,81.48,0,Clear
"Delhi, DL, India",02-05-2019,24.6,10.2,16.8,27.8,0,0,10,72.46,1.7,40.9,77.35,0,Partially cloudy
"Delhi, DL, India",02-06-2019,25,13.3,18.6,27.8,0,0,21.8,115.17,1.7,33.7,84.64,0.8,"Rain, Partially cloudy"
"Delhi, DL, India",02-07-2019,18.2,13.3,16.3,27.8,0,0,33.2,139.7,2,59.7,93.88,44.03,"Rain, Partially cloudy"
"Delhi, DL, India",02-08-2019,20.1,8,13.9,27.8,0,0,17.7,234.39,2.4,10.9,78.65,6,Rain
"Delhi, DL, India",02-09-2019,20,8,13.6,27.8,0,0,18,242.75,2.6,0,76.36,0,Clear
"Delhi, DL, India",02-10-2019,20.6,7,13.7,27.8,0,0,22.4,161.42,1.9,41.9,77.21,0,Partially cloudy
"Delhi, DL, India",02-11-2019,21.8,9.2,15.2,27.8,0,0,11.2,183.29,2,42.7,73.91,0,Partially cloudy
"Delhi, DL, India",02-12-2019,22.9,11.3,16.7,27.8,0,0,7.6,112.75,1.4,42.8,78.66,0,Partially cloudy
"Delhi, DL, India",02/13/2019,25,12.4,18.3,27.8,0,0,11.6,85.42,1.8,57.3,73.57,0,Partially cloudy
"Delhi, DL, India",02/14/2019,21,15.1,17.4,27.8,0,0,18.4,104.54,1.5,67,86.19,28.86,"Rain, Partially cloudy"
"Delhi, DL, India",02/15/2019,21.5,13.8,16.8,27.8,0,0,15.6,193.74,1.7,56.5,85.5,0,Partially cloudy
"Delhi, DL, India",02/16/2019,19.2,13,15.3,27.8,0,0,16.6,281.67,1.2,42.4,91.38,0.2,"Rain, Partially cloudy"
"Delhi, DL, India",02/17/2019,21,11,15.5,27.8,0,0,20.3,230.46,1.4,30.3,83.48,0,Partially cloudy
"Delhi, DL, India",02/18/2019,24.8,12.3,18.1,27.8,0,0,21.3,102.77,2.1,55.6,72.97,0.63,"Rain, Partially cloudy"
"Delhi, DL, India",02/19/2019,23.9,13.2,18.4,27.8,0,0,12,144.92,2,47,79.73,2,"Rain, Partially cloudy"
"Delhi, DL, India",02/20/2019,20.8,15,18.1,27.8,0,0,11.4,78.13,2,65.3,87.54,4.84,"Rain, Partially cloudy"
"Delhi, DL, India",02/21/2019,27.8,15,21,28.3,0,0,15.4,86.21,3.2,47.5,71.65,0,Partially cloudy
"Delhi, DL, India",02/22/2019,23,15,18.7,28.3,0,0,24.5,276.79,2.3,40.1,78.52,0,Partially cloudy
"Delhi, DL, India",02/23/2019,22,9,16.4,28.3,0,0,29.4,284.83,3.2,34.9,66.54,0,Partially cloudy
"Delhi, DL, India",02/24/2019,23.6,13,17.1,28.3,0,0,16.6,204,2.8,35.1,65.43,0,Partially cloudy
"Delhi, DL, India",02/25/2019,25,11,17.2,28.3,0,0,22.3,93.92,2.7,48.3,64.95,1.85,"Rain, Partially cloudy"
"Delhi, DL, India",02/26/2019,21,11.7,15.6,28.3,0,0,24.1,115.57,3,62.1,67.54,0.8,"Rain, Partially cloudy"
"Delhi, DL, India",02/27/2019,19,11.3,15.1,28.3,0,0,14.8,189.13,3.2,46.8,70.86,0.3,"Rain, Partially cloudy"
"Delhi, DL, India",02/28/2019,21.3,9,15,28.3,0,0,23.5,175.13,2.8,21.6,69.43,0,Clear
"Delhi, DL, India",03-01-2019,23.3,8.7,16.3,28.3,0,0,16.6,212.13,2.9,9.5,62.93,0,Clear
"Delhi, DL, India",03-02-2019,18.7,13,15.6,28.3,0,0,18.4,87.88,2,74,81.34,8.14,"Rain, Partially cloudy"
"Delhi, DL, India",03-03-2019,22.1,12,16.6,28.3,0,0,18.4,93.42,2.3,57.3,85.23,8.21,"Rain, Partially cloudy"
"Delhi, DL, India",03-04-2019,23.7,12.3,18.3,28.3,0,0,15.4,196.61,1.9,30.8,80.38,0,Partially cloudy
"Delhi, DL, India",03-05-2019,23,12,17.7,28.3,0,0,18,280.54,2.5,27.4,72.37,0,Partially cloudy
"Delhi, DL, India",03-06-2019,24.1,11,17.7,28.3,0,0,16.2,216.67,2.8,10.7,65.77,0,Clear
"Delhi, DL, India",03-07-2019,26,10.4,18.7,28.3,0,0,15.9,185.25,2.8,2.6,62.13,0,Clear
"Delhi, DL, India",03-08-2019,26,13.2,19.8,28.3,0,0,14.4,131.13,3,19.5,63.07,0,Clear
"Delhi, DL, India",03-09-2019,26.2,14.2,20.1,28.3,0,0,14.8,236.21,3.5,17.1,60.01,0,Clear
"Delhi, DL, India",03-10-2019,26.8,11.5,19.6,26.4,0,0,16.6,224.5,3.6,6.8,56.36,0,Clear
"Delhi, DL, India",03-11-2019,27.8,14.5,21.4,27.7,0,0,23.8,138.79,3.4,40.4,59.52,0.56,"Rain, Partially cloudy"
"Delhi, DL, India",03-12-2019,27,15.2,21.1,26.8,0,0,14.8,261.04,3.2,46.1,61.33,0,Partially cloudy
"Delhi, DL, India",03/13/2019,24.8,16,20.1,26.8,0,0,11.2,135.13,3.3,60,61.78,0,Partially cloudy
"Delhi, DL, India",03/14/2019,24,13.4,18,26.8,0,0,18.4,142.42,2.7,53.6,73.16,0.78,"Rain, Partially cloudy"
"Delhi, DL, India",03/15/2019,25.8,11,18.6,26.8,0,0,13,261.71,2.5,15.1,71.51,0,Clear
"Delhi, DL, India",03/16/2019,26,13,19.6,26.8,0,0,14.8,275.46,3.1,27.5,66.13,0,Partially cloudy
"Delhi, DL, India",03/17/2019,27.8,14,21.4,27.3,0,0,14.8,258.87,3.2,27.3,59.17,0,Partially cloudy
"Delhi, DL, India",03/18/2019,28.1,13.8,21.1,27.7,0,0,16.6,217.79,2.9,14.5,61.93,0,Clear
"Delhi, DL, India",03/19/2019,30.9,14.7,22.7,30.4,0,0,11.2,202.67,2.7,10.8,59.6,0,Clear
"Delhi, DL, India",03/20/2019,34,17.4,25.7,34.3,0,0,16.1,128.46,2.9,40.9,51.71,0.8,"Rain, Partially cloudy"
"Delhi, DL, India",03/21/2019,31.5,18.8,25.1,29.9,0,0,16.6,185.58,3.1,34.3,51.46,0,Partially cloudy
"Delhi, DL, India",03/22/2019,29.8,17,23.5,28.3,0,0,24.3,290.58,3.8,11.5,45.92,0,Clear
"Delhi, DL, India",03/23/2019,30.1,16,23.2,28.9,0,0,22.3,281.79,3.6,11.9,49.81,0,Clear
"Delhi, DL, India",03/24/2019,31.9,15,24,30.8,0,0,15.1,289.21,3.5,9,51.63,0,Clear
"Delhi, DL, India",03/25/2019,30.1,17,23,29.5,0,0,14.8,264.83,3.4,43,61.05,0,Partially cloudy
"Delhi, DL, India",03/26/2019,30,16,23.2,29.3,0,0,22.4,277.38,3.3,5.2,58.93,0,Clear
"Delhi, DL, India",03/27/2019,31.2,16,24.5,30.3,0,0,18,260.54,3.5,25.5,51.53,0,Partially cloudy
"Delhi, DL, India",03/28/2019,35,17.6,26.3,36.2,0,0,9.7,136,3.2,10.8,54.42,0,Clear
"Delhi, DL, India",03/29/2019,36.7,20.5,28.6,36.6,0,0,13.5,152.08,3.4,12.6,53.4,0,Clear
"Delhi, DL, India",03/30/2019,39,22,30.2,39,0,0,18,82.33,3.2,26.9,49.98,0.3,"Rain, Partially cloudy"
"Delhi, DL, India",03/31/2019,34.1,22.4,28.4,31.9,0,0,23.2,263.04,3.7,27.1,42.45,0,Partially cloudy
"Delhi, DL, India",04-01-2019,33.8,16,26.6,32.5,0,0,21.1,277.46,3.7,0,41.53,0,Clear
"Delhi, DL, India",04-02-2019,35,17.7,27,33.5,0,0,14.2,215.25,3.9,4.8,42.23,0,Clear
"Delhi, DL, India",04-03-2019,36.2,19,27.9,35.3,0,0,15.4,189.17,3.7,12.8,42.29,0,Clear
"Delhi, DL, India",04-04-2019,39,20.7,29.8,38.2,0,0,14.1,116.38,3.6,9.4,44.48,0,Clear
"Delhi, DL, India",04-05-2019,40,21.5,30.8,42,0,0,23,150.04,3.4,10.7,44.14,0,Clear
"Delhi, DL, India",04-06-2019,38.6,23.9,31.9,39,0,0,11.4,143.78,3.6,22.7,37.99,0,Clear
"Delhi, DL, India",04-07-2019,35,23,30,40.2,0,0,32.5,96.58,2.5,40.2,55.2,11,"Rain, Partially cloudy"
"Delhi, DL, India",04-08-2019,36,21.8,28,36.8,0,0,17.2,104.75,2.8,29.7,53.23,0,Partially cloudy
"Delhi, DL, India",04-09-2019,37,22.3,29.6,38.1,0,0,11.2,97.92,3.5,13.3,48.7,0,Clear
"Delhi, DL, India",04-10-2019,38.8,22.9,31.3,38.6,0,0,15.5,200.04,3.5,4.4,44.46,0,Clear
"Delhi, DL, India",04-11-2019,38.9,24.5,32,38.8,0,0,15.3,201.29,4,18.1,38.43,0,Clear
"Delhi, DL, India",04-12-2019,37,25,30.6,39.1,0,0,17.8,191.67,3.8,26.2,42.44,0.66,"Rain, Partially cloudy"
"Delhi, DL, India",04/13/2019,38,23.7,31.2,39,0,0,25.4,215.67,3.9,4.7,38.74,0,Clear
"Delhi, DL, India",04/14/2019,39,24,31.6,39.3,0,0,18.4,280.67,4.1,7.1,36.97,0,Clear
"Delhi, DL, India",04/15/2019,40,27,33.2,40.4,0,0,18,249.33,3.9,21.4,33.58,0,Clear
"Delhi, DL, India",04/16/2019,30.5,21,25.7,32.9,0,0,27.7,167.43,2.9,74.6,59.57,2.08,"Rain, Partially cloudy"
"Delhi, DL, India",04/17/2019,28.8,19,23.1,29.5,0,0,25.4,141.46,2.7,64,66.05,3.35,"Rain, Partially cloudy"
"Delhi, DL, India",04/18/2019,30.8,18,24.6,31,0,0,11.5,158.08,3.7,27.1,59.46,3.26,"Rain, Partially cloudy"
"Delhi, DL, India",04/19/2019,32,19,26.2,31.8,0,0,14.4,224.79,3.6,14.5,51.76,0,Clear
"Delhi, DL, India",04/20/2019,34.8,15.9,28,34.9,0,0,9.4,215.58,3.5,17.6,47.27,0,Clear
"Delhi, DL, India",04/21/2019,37.2,22.3,30.4,37,0,0,16.3,186.92,3.4,11.5,39.51,0,Clear
"Delhi, DL, India",04/22/2019,38.2,23.8,31.7,38.9,0,0,16.4,129.38,3.1,7.5,41.54,0,Clear
"Delhi, DL, India",04/23/2019,40.4,24.4,33,41.3,0,0,12.9,142.42,3.5,11.1,40.04,0,Clear
"Delhi, DL, India",04/24/2019,41.4,28.8,34.9,46.3,0,0,18.3,161.17,3.3,26.2,38.55,0,Partially cloudy
"Delhi, DL, India",04/25/2019,42.2,28.7,34.1,47.7,0,0,16.6,106.96,2.7,32.5,46.06,1,"Rain, Partially cloudy"
"Delhi, DL, India",04/26/2019,40.4,26.1,33.5,41,0,0,20.5,207,3.1,10,35.3,0,Clear
"Delhi, DL, India",04/27/2019,41,27,34.6,40.2,0,0,25.3,285.96,3.6,0,27.24,0,Clear
"Delhi, DL, India",04/28/2019,41.2,26,34.4,39.1,0,0,18.3,285.58,3.1,0,24.53,0,Clear
"Delhi, DL, India",04/29/2019,42.2,25,34.4,40.6,0,0,15,232.54,3.2,0,25.48,0,Clear
"Delhi, DL, India",04/30/2019,43.2,25.3,35.4,44.1,0,0,13.6,128.33,3.1,21.4,26.72,0,Clear
"Delhi, DL, India",05-01-2019,41.4,26,34.3,42,0,0,11.2,110,2.9,27.1,32.34,0,Partially cloudy
"Delhi, DL, India",05-02-2019,39.7,27.4,32.7,47.2,0,0,21,110.71,2.9,52.4,37.77,0.8,"Rain, Partially cloudy"
"Delhi, DL, India",05-03-2019,38.9,24.2,30.6,42.2,0,0,47.7,107.67,3.6,43.2,44.8,5.25,"Rain, Partially cloudy"
"Delhi, DL, India",05-04-2019,39,23.8,31.7,38,0,0,21.6,258.17,3.5,15.5,36.05,0,Clear
"Delhi, DL, India",05-05-2019,39.2,21.6,32,39,0,0,18,256.63,3.3,7.1,28.52,0,Clear
"Delhi, DL, India",05-06-2019,41,24.5,33.2,40.8,0,0,21,216.63,3,0,29.37,0,Clear
"Delhi, DL, India",05-07-2019,41.2,23.8,33.3,43.5,0,0,21,195.79,2.6,10.1,31.4,0,Clear
"Delhi, DL, India",05-08-2019,41.9,25.8,34.5,45.3,0,0,22.7,193.67,2.8,11.5,31.53,0,Clear
"Delhi, DL, India",05-09-2019,41.8,29,35.2,46.6,0,0,21.6,243.96,2.9,5.7,29.4,0,Clear
"Delhi, DL, India",05-10-2019,41.2,29.9,34.9,44.9,0,0,16.9,252.3,3.1,30.3,32.13,0,Partially cloudy
"Delhi, DL, India",05-11-2019,39.2,25,33,43.4,0,0,15.6,240.33,2.8,29.5,40.14,0.4,"Rain, Partially cloudy"
"Delhi, DL, India",05-12-2019,38.4,27,32.7,42.2,0,0,19.7,241.71,2.2,32.2,41.04,0,Partially cloudy
"Delhi, DL, India",05/13/2019,40,25,31.7,46.6,0,0,26.1,196.5,2.2,31,46.01,6.45,"Rain, Partially cloudy"
"Delhi, DL, India",05/14/2019,35.1,24,30,38.5,0,0,14.2,233.58,3.3,32.8,52.54,3,"Rain, Partially cloudy"
"Delhi, DL, India",05/15/2019,35,23,29.2,41.1,0,0,17.7,74.48,2.8,44.3,59.14,6.78,"Rain, Partially cloudy"
"Delhi, DL, India",05/16/2019,36.2,25.2,30.6,40.6,0,0,33.2,152.74,3.5,42.3,53.82,2,"Rain, Partially cloudy"
"Delhi, DL, India",05/17/2019,36.8,21,28.3,42.1,0,0,16.6,139.08,3,48,62.27,12.33,"Rain, Partially cloudy"
"Delhi, DL, India",05/18/2019,32.8,21,27,36,0,0,20.8,281.13,3.2,32.2,64.55,14.24,"Rain, Partially cloudy"
"Delhi, DL, India",05/19/2019,37.2,24.3,31.2,36.8,0,0,17.2,223.29,3,4,44.44,0,Clear
"Delhi, DL, India",05/20/2019,40,24.8,32.8,39.6,0,0,18.5,200.79,3.3,15.2,37.73,0,Clear
"Delhi, DL, India",05/21/2019,41.2,26.5,33.9,42.2,0,0,14.3,216.75,3.2,40.7,35.7,0,Partially cloudy
"Delhi, DL, India",05/22/2019,39,27.4,33,40.6,0,0,14.1,187.04,3.3,49.6,40.96,0,Partially cloudy
"Delhi, DL, India",05/23/2019,40.1,25.6,32.1,42.3,0,0,27.7,166.92,2.8,56.8,48.43,10,"Rain, Partially cloudy"
"Delhi, DL, India",05/24/2019,33,25.3,29.4,36.6,0,0,24.1,184.46,3.5,39.6,59.74,5.2,"Rain, Partially cloudy"
"Delhi, DL, India",05/25/2019,37,26,31.5,38.1,0,0,23.9,292.21,3.9,2.1,44.85,0,Clear
"Delhi, DL, India",05/26/2019,39.2,24.5,33,39.1,0,0,16.7,276.83,3.9,0,34.09,0,Clear
"Delhi, DL, India",05/27/2019,42.2,26.4,34.9,41.2,0,0,19.9,241.33,3.7,12.2,27.63,0,Clear
"Delhi, DL, India",05/28/2019,42.3,24.5,35.1,40.1,0,0,25,228.88,3.9,0,23.37,0,Clear
"Delhi, DL, India",05/29/2019,43.2,26.3,36.1,43.6,0,0,18.2,218.71,4,0,26.56,0,Clear
"Delhi, DL, India",05/30/2019,45,28.6,37.3,42.4,0,0,16.8,172.04,3.5,7.8,25.91,0,Clear
"Delhi, DL, India",05/31/2019,45.2,29.6,37.2,44.7,0,0,14.8,204.13,3.4,14.2,24.87,0,Clear
"Delhi, DL, India",06-01-2019,43.2,29.5,37.3,49.4,0,0,14.8,62.92,3.6,10.4,33.91,0,Clear
"Delhi, DL, India",06-02-2019,42.4,32,36.8,48.9,0,0,20.5,84.5,3.2,14.4,45.49,0,Clear
"Delhi, DL, India",06-03-2019,40.8,30.9,35.4,48.2,0,0,20.5,106.58,3,2.6,47.17,0,Clear
"Delhi, DL, India",06-04-2019,41,29.9,35.5,49.1,0,0,18.4,86.92,3.2,30.8,45.13,0,Partially cloudy
"Delhi, DL, India",06-05-2019,43,31,36.9,49.6,0,0,14.8,98.58,3.5,34.8,41.07,0,Partially cloudy
"Delhi, DL, India",06-06-2019,44,30.3,36.7,45.8,0,0,18.4,134.88,3.6,42,34.63,0,Partially cloudy
"Delhi, DL, India",06-07-2019,40.2,27.3,34,45.6,0,0,16.6,101.46,3.8,8.1,45.99,0,Clear
"Delhi, DL, India",06-08-2019,43,29.7,36.9,48.3,0,0,14.4,193.79,3.3,3.9,39.03,0,Clear
"Delhi, DL, India",06-09-2019,45,28.9,37.2,44.7,0,0,18,113.5,3.2,3.2,31.76,0,Clear
"Delhi, DL, India",06-10-2019,47,29.4,39,43,0,0,15.4,177.25,3.5,0.3,26,0,Clear
"Delhi, DL, India",06-11-2019,45,33.6,38.7,43.5,0,0,24.6,210.08,2.6,36.9,25.24,0,Partially cloudy
"Delhi, DL, India",06-12-2019,41.2,30.2,35.6,46.6,0,0,19.2,95.21,2.7,37.9,38.61,0.4,"Rain, Partially cloudy"
"Delhi, DL, India",06/13/2019,41.4,30,36,47.1,0,0,16.6,212.79,3.4,39.8,40.42,1,"Rain, Partially cloudy"
"Delhi, DL, India",06/14/2019,43.4,30.8,36.8,42.4,0,0,23.2,230.71,3.7,12.3,30.41,0,Clear
"Delhi, DL, India",06/15/2019,43.2,29.5,37.1,43.8,0,0,22,209.83,3.4,32.3,26.91,0,Partially cloudy
"Delhi, DL, India",06/16/2019,36,28,31.5,39.2,0,0,32.2,262.42,3,58.9,53.39,0.23,"Rain, Partially cloudy"
"Delhi, DL, India",06/17/2019,32.6,26.3,30.4,35.7,0,0,26,226.25,3.5,67.3,52.48,0.4,"Rain, Partially cloudy"
"Delhi, DL, India",06/18/2019,35,22,27.8,35.1,0,0,23.3,254.13,3.5,54.4,62.26,25.69,"Rain, Partially cloudy"
"Delhi, DL, India",06/19/2019,37,26,31.1,39.8,0,0,14.8,102.71,3.3,43.6,55.98,0,Partially cloudy
"Delhi, DL, India",06/20/2019,39,25,32.2,42.3,0,0,15.7,129.46,3.8,19.5,52.85,0,Clear
"Delhi, DL, India",06/21/2019,39.2,29.2,34.2,45.4,0,0,14.1,211.83,3.5,42.1,50.18,0,Partially cloudy
"Delhi, DL, India",06/22/2019,40.2,28.2,35.2,45,0,0,16.6,180.43,3.8,4.7,44.08,0,Clear
"Delhi, DL, India",06/23/2019,40.1,29,34.7,48.7,0,0,18.4,109.08,3.9,19.6,53.56,0,Clear
"Delhi, DL, India",06/24/2019,35.2,28,31.1,44.6,0,0,17.7,91.79,3.5,61.7,66.43,0,Partially cloudy
"Delhi, DL, India",06/25/2019,38.8,28.9,33.3,47.9,0,0,13,123,3.3,54.7,60.03,0.2,"Rain, Partially cloudy"
"Delhi, DL, India",06/26/2019,41.2,30.8,35.9,48.8,0,0,18.3,228.33,3.2,30.9,48.73,0,Partially cloudy
"Delhi, DL, India",06/27/2019,39,30.1,35,45.4,0,0,15.4,228.58,3.1,26.2,46.54,0,Partially cloudy
"Delhi, DL, India",06/28/2019,41.4,28.6,35.2,45.9,0,0,19,271.29,3.4,33.1,43.44,0,Partially cloudy
"Delhi, DL, India",06/29/2019,42.2,31.3,37.4,48.7,0,0,22,243.38,3.3,31.2,36.61,0,Partially cloudy
"Delhi, DL, India",06/30/2019,42.3,33.7,37.7,48.7,0,0,21,235.87,3.2,47.4,37.44,0,Partially cloudy
"Delhi, DL, India",07-01-2019,41.2,31.6,36.2,49.1,0,0,14.8,160.5,3.3,23.8,42.57,0,Clear
"Delhi, DL, India",07-02-2019,41,31.3,35.4,53,0,0,14.8,160.71,2.8,31.6,48.38,0,Partially cloudy
"Delhi, DL, India",07-03-2019,38.5,30.7,34.8,49.1,0,0,20.5,95.75,3.4,46,54.14,0,Partially cloudy
"Delhi, DL, India",07-04-2019,37,27,31.7,45.8,0,0,18.4,158,2.9,64.4,69.61,2.31,"Rain, Partially cloudy"
"Delhi, DL, India",07-05-2019,34,28,29.8,43.5,0,0,24.1,132.54,2.3,68.3,78.61,22.16,"Rain, Partially cloudy"
"Delhi, DL, India",07-06-2019,36.5,27.5,31.9,46.2,0,0,11.3,89.5,2.8,52.5,68.63,0,Partially cloudy
"Delhi, DL, India",07-07-2019,35.8,28.4,31.8,46.9,0,0,18.4,164.54,3.1,48,68.39,24.8,"Rain, Partially cloudy"
"Delhi, DL, India",07-08-2019,36,29,32.8,49,0,0,14.8,159.22,2.9,60.9,66.04,25,"Rain, Partially cloudy"
"Delhi, DL, India",07-09-2019,34,29,31.2,43,0,0,15.1,172.5,2.8,68.5,70.07,22.44,"Rain, Partially cloudy"
"Delhi, DL, India",07-10-2019,37.2,29.1,33.6,47,0,0,17.3,205.88,2.7,62.3,63.18,0,Partially cloudy
"Delhi, DL, India",07-11-2019,39,32,35.1,49.6,0,0,22.7,218.96,2.7,50.2,53.37,3,"Rain, Partially cloudy"
"Delhi, DL, India",07-12-2019,38.1,31.5,34.7,46.7,0,0,19.9,213.29,2.6,63.1,55.72,0,Partially cloudy
"Delhi, DL, India",07/13/2019,39.2,32,35.2,47.6,0,0,23.3,216.79,2.9,48.3,51.35,0,Partially cloudy
"Delhi, DL, India",07/14/2019,37.4,30.8,34,48.6,0,0,18.4,182.46,2.8,58.2,56.17,0,Partially cloudy
"Delhi, DL, India",07/15/2019,34.4,23.8,28.7,43.2,0,0,29.4,94.79,2.8,69.2,76.89,29.57,"Rain, Partially cloudy"
"Delhi, DL, India",07/16/2019,36,25.7,28.8,41.8,0,0,14.8,71.08,3.3,69.9,78.57,20.06,"Rain, Partially cloudy"
"Delhi, DL, India",07/17/2019,31.8,24,27.5,36.8,0,0,14.8,208.67,2.9,67.9,85,22.06,"Rain, Partially cloudy"
"Delhi, DL, India",07/18/2019,30,23,26.9,36,0,0,11.2,171.33,2.8,69,86.5,27.59,"Rain, Partially cloudy"
"Delhi, DL, India",07/19/2019,36,26.2,31,43.7,0,0,9.6,95,3.2,44.9,70.64,0,Partially cloudy
"Delhi, DL, India",07/20/2019,35.7,26,30.1,44.5,0,0,26,96,2.8,64.7,79.91,10.05,"Rain, Partially cloudy"
"Delhi, DL, India",07/21/2019,36.2,25.8,29.8,46,0,0,14.8,104.17,2.8,53.5,82.85,42.88,"Rain, Partially cloudy"
"Delhi, DL, India",07/22/2019,35.8,27.2,30.7,49.6,0,0,19.1,55.92,2.6,52.7,81.97,6,"Rain, Partially cloudy"
"Delhi, DL, India",07/23/2019,37.2,29.4,33.3,50.1,0,0,16.7,117.21,2.9,50.1,70.2,0,Partially cloudy
"Delhi, DL, India",07/24/2019,38.2,27.9,32.7,49.9,0,0,24.1,160,2.8,64.1,71.91,53.2,"Rain, Partially cloudy"
"Delhi, DL, India",07/25/2019,29.8,27,28.3,35.9,0,0,14.6,177.63,2.8,68,83.64,11,"Rain, Partially cloudy"
"Delhi, DL, India",07/26/2019,31.6,26.8,28.1,41.2,0,0,14.8,128.7,2.5,73.4,88.45,15.09,"Rain, Partially cloudy"
"Delhi, DL, India",07/27/2019,31.8,26,28.1,40.7,0,0,16.6,79,2.3,75,90.39,25.77,"Rain, Partially cloudy"
"Delhi, DL, India",07/28/2019,33.7,26.8,29.3,44.5,0,0,16.6,87.88,3,61.9,84.54,5.6,"Rain, Partially cloudy"
"Delhi, DL, India",07/29/2019,35.6,28,30.9,47.3,0,0,16.6,84.38,3.5,49.2,76.79,0,Partially cloudy
"Delhi, DL, India",07/30/2019,34.6,28,30.7,45.1,0,0,14.8,82.54,3.7,58.9,75.79,0,Partially cloudy
